session	challenge	difficulty	qubits	method	method_family	run_id	status	source_path	worktree	commit	backend	shots	max_bond	seed	ordering	seconds	notes
quantum_peak_session	48_20	easy	48	peaked_mpo_mps	mpo	challenge-48_20.peaked_mpo_mps	ok	outputs/peaked_circuit_sim_all/json/challenge-48_20.peaked_mpo_mps.json	quantum-junction	ebe2a6a	cuda		512	123		1471.1168481340283	peaked circuit MPO/MPS marginal candidate
quantum_peak_session	48_20	easy	48	quimb_cpu_all	quimb	collector_evidence:48_20:2	unknown	outputs/tree_tensor_sim/all_cpu/json/challenge-48_20.quimb_tree_graph_mps.json	quantum-junction	a6e43e8			275			746.4007850299968	collector priority 80
quantum_peak_session	48_20	easy	48	quimb_fast_cpu	quimb	collector_evidence:48_20:3	unknown	outputs/tree_tensor_sim/fast_cpu/json/challenge-48_20.quimb_tree_graph_mps.json	quantum-junction	a6e43e8			37			184.07346311304718	collector priority 50
quantum_peak_session	48_20	easy	48	quimb_gpu_all	quimb	collector_evidence:48_20:1	unknown	outputs/tree_tensor_sim/all/json/challenge-48_20.quimb_tree_graph_mps.json	quantum-junction	a6e43e8			275			244.04334258800372	collector priority 90
quantum_peak_session	48_21	easy	48	collector_snapshot	collector	collector_selected:48_21	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quantum-junction	a6e43e8							selected from quimb_gpu_all
quantum_peak_session	48_21	easy	48	peaked_mpo_mps	mpo	challenge-48_21.peaked_mpo_mps	started	outputs/peaked_circuit_sim_all/json/challenge-48_21.peaked_mpo_mps.json	quantum-junction	ebe2a6a			512	123			peaked circuit MPO/MPS marginal candidate
quantum_peak_session	48_21	easy	48	quimb_cpu_all	quimb	collector_evidence:48_21:2	unknown	outputs/tree_tensor_sim/all_cpu/json/challenge-48_21.quimb_tree_graph_mps.json	quantum-junction	a6e43e8			344			1128.8825895460031	collector priority 80
quantum_peak_session	48_21	easy	48	quimb_fast_cpu	quimb	collector_evidence:48_21:3	unknown	outputs/tree_tensor_sim/fast_cpu/json/challenge-48_21.quimb_tree_graph_mps.json	quantum-junction	a6e43e8			63			298.2340615709545	collector priority 50
quantum_peak_session	48_21	easy	48	quimb_gpu_all	quimb	collector_evidence:48_21:1	unknown	outputs/tree_tensor_sim/all/json/challenge-48_21.quimb_tree_graph_mps.json	quantum-junction	a6e43e8			346			365.72183076292276	collector priority 90
quantum_peak_session	56_22	easy	56	collector_snapshot	collector	collector_selected:56_22	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quantum-junction	a6e43e8							selected from quimb_gpu_all
