weakvar_q10_q15_q42_q12_q27_q38	1011001100010011000100010111110111000000000011011000010011110010
weakvar_q10_q15_q42_q12_q37	1011001100010011000100010001110111001000000011011000010011110010
weakvar_q10_q15_q42_q12_q37_q38	1011001100010011000100010101110111001000000011011000010011110010
weakvar_q10_q15_q42_q12_q38	1011001100010011000100010111110111001000000011011000010011110010
weakvar_q10_q15_q42_q27	1011001100010011000100010011110111000000000011011001010011110010
weakvar_q10_q15_q42_q27_q37	1011001100010011000100010001110111000000000011011001010011110010
weakvar_q10_q15_q42_q27_q37_q38	1011001100010011000100010101110111000000000011011001010011110010
weakvar_q10_q15_q42_q27_q38	1011001100010011000100010111110111000000000011011001010011110010
weakvar_q10_q15_q42_q37	1011001100010011000100010001110111001000000011011001010011110010
weakvar_q10_q15_q42_q37_q38	1011001100010011000100010101110111001000000011011001010011110010
weakvar_q10_q15_q42_q38	1011001100010011000100010111110111001000000011011001010011110010
weakvar_q10_q27	1011001100010011000101010011110111000000000011010001010011110010
weakvar_q10_q27_q37	1011001100010011000101010001110111000000000011010001010011110010
weakvar_q10_q27_q37_q38	1011001100010011000101010101110111000000000011010001010011110010
weakvar_q10_q27_q38	1011001100010011000101010111110111000000000011010001010011110010
weakvar_q10_q36	1011001100010011000101010010110111001000000011010001010011110010
weakvar_q10_q36_q12	1011001100010011000101010010110111001000000011010000010011110010
weakvar_q10_q36_q12_q27	1011001100010011000101010010110111000000000011010000010011110010
weakvar_q10_q36_q12_q27_q37	1011001100010011000101010000110111000000000011010000010011110010
weakvar_q10_q36_q12_q27_q37_q38	1011001100010011000101010100110111000000000011010000010011110010
weakvar_q10_q36_q12_q27_q38	1011001100010011000101010110110111000000000011010000010011110010
weakvar_q10_q36_q12_q37	1011001100010011000101010000110111001000000011010000010011110010
weakvar_q10_q36_q12_q37_q38	1011001100010011000101010100110111001000000011010000010011110010
weakvar_q10_q36_q12_q38	1011001100010011000101010110110111001000000011010000010011110010
weakvar_q10_q36_q15	1011001100010011000101010010110111001000000011011001010011110010
weakvar_q10_q36_q15_q12	1011001100010011000101010010110111001000000011011000010011110010
weakvar_q10_q36_q15_q12_q27	1011001100010011000101010010110111000000000011011000010011110010
weakvar_q10_q36_q15_q12_q27_q37	1011001100010011000101010000110111000000000011011000010011110010
weakvar_q10_q36_q15_q12_q27_q37_q38	1011001100010011000101010100110111000000000011011000010011110010
weakvar_q10_q36_q15_q12_q27_q38	1011001100010011000101010110110111000000000011011000010011110010
weakvar_q10_q36_q15_q12_q37	1011001100010011000101010000110111001000000011011000010011110010
weakvar_q10_q36_q15_q12_q37_q38	1011001100010011000101010100110111001000000011011000010011110010
weakvar_q10_q36_q15_q12_q38	1011001100010011000101010110110111001000000011011000010011110010
weakvar_q10_q36_q15_q27	1011001100010011000101010010110111000000000011011001010011110010
weakvar_q10_q36_q15_q27_q37	1011001100010011000101010000110111000000000011011001010011110010
weakvar_q10_q36_q15_q27_q37_q38	1011001100010011000101010100110111000000000011011001010011110010
weakvar_q10_q36_q15_q27_q38	1011001100010011000101010110110111000000000011011001010011110010
weakvar_q10_q36_q15_q37	1011001100010011000101010000110111001000000011011001010011110010
weakvar_q10_q36_q15_q37_q38	1011001100010011000101010100110111001000000011011001010011110010
weakvar_q10_q36_q15_q38	1011001100010011000101010110110111001000000011011001010011110010
weakvar_q10_q36_q15_q42	1011001100010011000100010010110111001000000011011001010011110010
weakvar_q10_q36_q15_q42_q12	1011001100010011000100010010110111001000000011011000010011110010
weakvar_q10_q36_q15_q42_q12_q27	1011001100010011000100010010110111000000000011011000010011110010
weakvar_q10_q36_q15_q42_q12_q27_q37	1011001100010011000100010000110111000000000011011000010011110010
weakvar_q10_q36_q15_q42_q12_q27_q37_q38	1011001100010011000100010100110111000000000011011000010011110010
weakvar_q10_q36_q15_q42_q12_q27_q38	1011001100010011000100010110110111000000000011011000010011110010
weakvar_q10_q36_q15_q42_q12_q37	1011001100010011000100010000110111001000000011011000010011110010
weakvar_q10_q36_q15_q42_q12_q37_q38	1011001100010011000100010100110111001000000011011000010011110010
weakvar_q10_q36_q15_q42_q12_q38	1011001100010011000100010110110111001000000011011000010011110010
weakvar_q10_q36_q15_q42_q27	1011001100010011000100010010110111000000000011011001010011110010
weakvar_q10_q36_q15_q42_q27_q37	1011001100010011000100010000110111000000000011011001010011110010
weakvar_q10_q36_q15_q42_q27_q37_q38	1011001100010011000100010100110111000000000011011001010011110010
weakvar_q10_q36_q15_q42_q27_q38	1011001100010011000100010110110111000000000011011001010011110010
weakvar_q10_q36_q15_q42_q37	1011001100010011000100010000110111001000000011011001010011110010
weakvar_q10_q36_q15_q42_q37_q38	1011001100010011000100010100110111001000000011011001010011110010
weakvar_q10_q36_q15_q42_q38	1011001100010011000100010110110111001000000011011001010011110010
weakvar_q10_q36_q27	1011001100010011000101010010110111000000000011010001010011110010
weakvar_q10_q36_q27_q37	1011001100010011000101010000110111000000000011010001010011110010
weakvar_q10_q36_q27_q37_q38	1011001100010011000101010100110111000000000011010001010011110010
weakvar_q10_q36_q27_q38	1011001100010011000101010110110111000000000011010001010011110010
weakvar_q10_q36_q37	1011001100010011000101010000110111001000000011010001010011110010
weakvar_q10_q36_q37_q38	1011001100010011000101010100110111001000000011010001010011110010
weakvar_q10_q36_q38	1011001100010011000101010110110111001000000011010001010011110010
weakvar_q10_q36_q42	1011001100010011000100010010110111001000000011010001010011110010
weakvar_q10_q36_q42_q12	1011001100010011000100010010110111001000000011010000010011110010
weakvar_q10_q36_q42_q12_q27	1011001100010011000100010010110111000000000011010000010011110010
weakvar_q10_q36_q42_q12_q27_q37	1011001100010011000100010000110111000000000011010000010011110010
weakvar_q10_q36_q42_q12_q27_q37_q38	1011001100010011000100010100110111000000000011010000010011110010
weakvar_q10_q36_q42_q12_q27_q38	1011001100010011000100010110110111000000000011010000010011110010
weakvar_q10_q36_q42_q12_q37	1011001100010011000100010000110111001000000011010000010011110010
weakvar_q10_q36_q42_q12_q37_q38	1011001100010011000100010100110111001000000011010000010011110010
weakvar_q10_q36_q42_q12_q38	1011001100010011000100010110110111001000000011010000010011110010
weakvar_q10_q36_q42_q27	1011001100010011000100010010110111000000000011010001010011110010
weakvar_q10_q36_q42_q27_q37	1011001100010011000100010000110111000000000011010001010011110010
weakvar_q10_q36_q42_q27_q37_q38	1011001100010011000100010100110111000000000011010001010011110010
weakvar_q10_q36_q42_q27_q38	1011001100010011000100010110110111000000000011010001010011110010
weakvar_q10_q36_q42_q37	1011001100010011000100010000110111001000000011010001010011110010
weakvar_q10_q36_q42_q37_q38	1011001100010011000100010100110111001000000011010001010011110010
weakvar_q10_q36_q42_q38	1011001100010011000100010110110111001000000011010001010011110010
weakvar_q10_q37	1011001100010011000101010001110111001000000011010001010011110010
weakvar_q10_q37_q38	1011001100010011000101010101110111001000000011010001010011110010
weakvar_q10_q38	1011001100010011000101010111110111001000000011010001010011110010
weakvar_q10_q39	1011001100010011000101011011110111001000000011010001010011110010
weakvar_q10_q39_q12	1011001100010011000101011011110111001000000011010000010011110010
weakvar_q10_q39_q12_q27	1011001100010011000101011011110111000000000011010000010011110010
weakvar_q10_q39_q12_q27_q37	1011001100010011000101011001110111000000000011010000010011110010
weakvar_q10_q39_q12_q27_q37_q38	1011001100010011000101011101110111000000000011010000010011110010
weakvar_q10_q39_q12_q27_q38	1011001100010011000101011111110111000000000011010000010011110010
weakvar_q10_q39_q12_q37	1011001100010011000101011001110111001000000011010000010011110010
weakvar_q10_q39_q12_q37_q38	1011001100010011000101011101110111001000000011010000010011110010
weakvar_q10_q39_q12_q38	1011001100010011000101011111110111001000000011010000010011110010
weakvar_q10_q39_q15	1011001100010011000101011011110111001000000011011001010011110010
weakvar_q10_q39_q15_q12	1011001100010011000101011011110111001000000011011000010011110010
weakvar_q10_q39_q15_q12_q27	1011001100010011000101011011110111000000000011011000010011110010
weakvar_q10_q39_q15_q12_q27_q37	1011001100010011000101011001110111000000000011011000010011110010
weakvar_q10_q39_q15_q12_q27_q37_q38	1011001100010011000101011101110111000000000011011000010011110010
weakvar_q10_q39_q15_q12_q27_q38	1011001100010011000101011111110111000000000011011000010011110010
weakvar_q10_q39_q15_q12_q37	1011001100010011000101011001110111001000000011011000010011110010
weakvar_q10_q39_q15_q12_q37_q38	1011001100010011000101011101110111001000000011011000010011110010
weakvar_q10_q39_q15_q12_q38	1011001100010011000101011111110111001000000011011000010011110010
weakvar_q10_q39_q15_q27	1011001100010011000101011011110111000000000011011001010011110010
weakvar_q10_q39_q15_q27_q37	1011001100010011000101011001110111000000000011011001010011110010
weakvar_q10_q39_q15_q27_q37_q38	1011001100010011000101011101110111000000000011011001010011110010
weakvar_q10_q39_q15_q27_q38	1011001100010011000101011111110111000000000011011001010011110010
weakvar_q10_q39_q15_q37	1011001100010011000101011001110111001000000011011001010011110010
weakvar_q10_q39_q15_q37_q38	1011001100010011000101011101110111001000000011011001010011110010
weakvar_q10_q39_q15_q38	1011001100010011000101011111110111001000000011011001010011110010
weakvar_q10_q39_q15_q42	1011001100010011000100011011110111001000000011011001010011110010
weakvar_q10_q39_q15_q42_q12	1011001100010011000100011011110111001000000011011000010011110010
weakvar_q10_q39_q15_q42_q12_q27	1011001100010011000100011011110111000000000011011000010011110010
weakvar_q10_q39_q15_q42_q12_q27_q37	1011001100010011000100011001110111000000000011011000010011110010
weakvar_q10_q39_q15_q42_q12_q27_q37_q38	1011001100010011000100011101110111000000000011011000010011110010
weakvar_q10_q39_q15_q42_q12_q27_q38	1011001100010011000100011111110111000000000011011000010011110010
weakvar_q10_q39_q15_q42_q12_q37	1011001100010011000100011001110111001000000011011000010011110010
weakvar_q10_q39_q15_q42_q12_q37_q38	1011001100010011000100011101110111001000000011011000010011110010
weakvar_q10_q39_q15_q42_q12_q38	1011001100010011000100011111110111001000000011011000010011110010
weakvar_q10_q39_q15_q42_q27	1011001100010011000100011011110111000000000011011001010011110010
weakvar_q10_q39_q15_q42_q27_q37	1011001100010011000100011001110111000000000011011001010011110010
weakvar_q10_q39_q15_q42_q27_q37_q38	1011001100010011000100011101110111000000000011011001010011110010
weakvar_q10_q39_q15_q42_q27_q38	1011001100010011000100011111110111000000000011011001010011110010
weakvar_q10_q39_q15_q42_q37	1011001100010011000100011001110111001000000011011001010011110010
weakvar_q10_q39_q15_q42_q37_q38	1011001100010011000100011101110111001000000011011001010011110010
weakvar_q10_q39_q15_q42_q38	1011001100010011000100011111110111001000000011011001010011110010
weakvar_q10_q39_q27	1011001100010011000101011011110111000000000011010001010011110010
weakvar_q10_q39_q27_q37	1011001100010011000101011001110111000000000011010001010011110010
weakvar_q10_q39_q27_q37_q38	1011001100010011000101011101110111000000000011010001010011110010
weakvar_q10_q39_q27_q38	1011001100010011000101011111110111000000000011010001010011110010
weakvar_q10_q39_q36	1011001100010011000101011010110111001000000011010001010011110010
weakvar_q10_q39_q36_q12	1011001100010011000101011010110111001000000011010000010011110010
weakvar_q10_q39_q36_q12_q27	1011001100010011000101011010110111000000000011010000010011110010
weakvar_q10_q39_q36_q12_q27_q37	1011001100010011000101011000110111000000000011010000010011110010
weakvar_q10_q39_q36_q12_q27_q37_q38	1011001100010011000101011100110111000000000011010000010011110010
weakvar_q10_q39_q36_q12_q27_q38	1011001100010011000101011110110111000000000011010000010011110010
weakvar_q10_q39_q36_q12_q37	1011001100010011000101011000110111001000000011010000010011110010
weakvar_q10_q39_q36_q12_q37_q38	1011001100010011000101011100110111001000000011010000010011110010
weakvar_q10_q39_q36_q12_q38	1011001100010011000101011110110111001000000011010000010011110010
weakvar_q10_q39_q36_q15	1011001100010011000101011010110111001000000011011001010011110010
weakvar_q10_q39_q36_q15_q12	1011001100010011000101011010110111001000000011011000010011110010
weakvar_q10_q39_q36_q15_q12_q27	1011001100010011000101011010110111000000000011011000010011110010
weakvar_q10_q39_q36_q15_q12_q27_q37	1011001100010011000101011000110111000000000011011000010011110010
weakvar_q10_q39_q36_q15_q12_q27_q37_q38	1011001100010011000101011100110111000000000011011000010011110010
weakvar_q10_q39_q36_q15_q12_q27_q38	1011001100010011000101011110110111000000000011011000010011110010
weakvar_q10_q39_q36_q15_q12_q37	1011001100010011000101011000110111001000000011011000010011110010
weakvar_q10_q39_q36_q15_q12_q37_q38	1011001100010011000101011100110111001000000011011000010011110010
weakvar_q10_q39_q36_q15_q12_q38	1011001100010011000101011110110111001000000011011000010011110010
weakvar_q10_q39_q36_q15_q27	1011001100010011000101011010110111000000000011011001010011110010
weakvar_q10_q39_q36_q15_q27_q37	1011001100010011000101011000110111000000000011011001010011110010
weakvar_q10_q39_q36_q15_q27_q37_q38	1011001100010011000101011100110111000000000011011001010011110010
weakvar_q10_q39_q36_q15_q27_q38	1011001100010011000101011110110111000000000011011001010011110010
weakvar_q10_q39_q36_q15_q37	1011001100010011000101011000110111001000000011011001010011110010
weakvar_q10_q39_q36_q15_q37_q38	1011001100010011000101011100110111001000000011011001010011110010
weakvar_q10_q39_q36_q15_q38	1011001100010011000101011110110111001000000011011001010011110010
weakvar_q10_q39_q36_q15_q42	1011001100010011000100011010110111001000000011011001010011110010
weakvar_q10_q39_q36_q15_q42_q12	1011001100010011000100011010110111001000000011011000010011110010
weakvar_q10_q39_q36_q15_q42_q12_q27	1011001100010011000100011010110111000000000011011000010011110010
weakvar_q10_q39_q36_q15_q42_q12_q27_q37	1011001100010011000100011000110111000000000011011000010011110010
weakvar_q10_q39_q36_q15_q42_q12_q27_q37_q38	1011001100010011000100011100110111000000000011011000010011110010
weakvar_q10_q39_q36_q15_q42_q12_q27_q38	1011001100010011000100011110110111000000000011011000010011110010
weakvar_q10_q39_q36_q15_q42_q12_q37	1011001100010011000100011000110111001000000011011000010011110010
weakvar_q10_q39_q36_q15_q42_q12_q37_q38	1011001100010011000100011100110111001000000011011000010011110010
weakvar_q10_q39_q36_q15_q42_q12_q38	1011001100010011000100011110110111001000000011011000010011110010
weakvar_q10_q39_q36_q15_q42_q27	1011001100010011000100011010110111000000000011011001010011110010
weakvar_q10_q39_q36_q15_q42_q27_q37	1011001100010011000100011000110111000000000011011001010011110010
weakvar_q10_q39_q36_q15_q42_q27_q37_q38	1011001100010011000100011100110111000000000011011001010011110010
weakvar_q10_q39_q36_q15_q42_q27_q38	1011001100010011000100011110110111000000000011011001010011110010
weakvar_q10_q39_q36_q15_q42_q37	1011001100010011000100011000110111001000000011011001010011110010
weakvar_q10_q39_q36_q15_q42_q37_q38	1011001100010011000100011100110111001000000011011001010011110010
weakvar_q10_q39_q36_q15_q42_q38	1011001100010011000100011110110111001000000011011001010011110010
weakvar_q10_q39_q36_q27	1011001100010011000101011010110111000000000011010001010011110010
weakvar_q10_q39_q36_q27_q37	1011001100010011000101011000110111000000000011010001010011110010
weakvar_q10_q39_q36_q27_q37_q38	1011001100010011000101011100110111000000000011010001010011110010
weakvar_q10_q39_q36_q27_q38	1011001100010011000101011110110111000000000011010001010011110010
weakvar_q10_q39_q36_q37	1011001100010011000101011000110111001000000011010001010011110010
weakvar_q10_q39_q36_q37_q38	1011001100010011000101011100110111001000000011010001010011110010
weakvar_q10_q39_q36_q38	1011001100010011000101011110110111001000000011010001010011110010
weakvar_q10_q39_q36_q42	1011001100010011000100011010110111001000000011010001010011110010
weakvar_q10_q39_q36_q42_q12	1011001100010011000100011010110111001000000011010000010011110010
weakvar_q10_q39_q36_q42_q12_q27	1011001100010011000100011010110111000000000011010000010011110010
weakvar_q10_q39_q36_q42_q12_q27_q37	1011001100010011000100011000110111000000000011010000010011110010
weakvar_q10_q39_q36_q42_q12_q27_q37_q38	1011001100010011000100011100110111000000000011010000010011110010
weakvar_q10_q39_q36_q42_q12_q27_q38	1011001100010011000100011110110111000000000011010000010011110010
weakvar_q10_q39_q36_q42_q12_q37	1011001100010011000100011000110111001000000011010000010011110010
weakvar_q10_q39_q36_q42_q12_q37_q38	1011001100010011000100011100110111001000000011010000010011110010
weakvar_q10_q39_q36_q42_q12_q38	1011001100010011000100011110110111001000000011010000010011110010
weakvar_q10_q39_q36_q42_q27	1011001100010011000100011010110111000000000011010001010011110010
weakvar_q10_q39_q36_q42_q27_q37	1011001100010011000100011000110111000000000011010001010011110010
weakvar_q10_q39_q36_q42_q27_q37_q38	1011001100010011000100011100110111000000000011010001010011110010
weakvar_q10_q39_q36_q42_q27_q38	1011001100010011000100011110110111000000000011010001010011110010
weakvar_q10_q39_q36_q42_q37	1011001100010011000100011000110111001000000011010001010011110010
weakvar_q10_q39_q36_q42_q37_q38	1011001100010011000100011100110111001000000011010001010011110010
weakvar_q10_q39_q36_q42_q38	1011001100010011000100011110110111001000000011010001010011110010
weakvar_q10_q39_q37	1011001100010011000101011001110111001000000011010001010011110010
weakvar_q10_q39_q37_q38	1011001100010011000101011101110111001000000011010001010011110010
weakvar_q10_q39_q38	1011001100010011000101011111110111001000000011010001010011110010
weakvar_q10_q39_q40	1011001100010011000101001011110111001000000011010001010011110010
weakvar_q10_q39_q40_q12	1011001100010011000101001011110111001000000011010000010011110010
weakvar_q10_q39_q40_q12_q27	1011001100010011000101001011110111000000000011010000010011110010
weakvar_q10_q39_q40_q12_q27_q37	1011001100010011000101001001110111000000000011010000010011110010
weakvar_q10_q39_q40_q12_q27_q37_q38	1011001100010011000101001101110111000000000011010000010011110010
weakvar_q10_q39_q40_q12_q27_q38	1011001100010011000101001111110111000000000011010000010011110010
weakvar_q10_q39_q40_q12_q37	1011001100010011000101001001110111001000000011010000010011110010
weakvar_q10_q39_q40_q12_q37_q38	1011001100010011000101001101110111001000000011010000010011110010
weakvar_q10_q39_q40_q12_q38	1011001100010011000101001111110111001000000011010000010011110010
weakvar_q10_q39_q40_q15	1011001100010011000101001011110111001000000011011001010011110010
weakvar_q10_q39_q40_q15_q12	1011001100010011000101001011110111001000000011011000010011110010
weakvar_q10_q39_q40_q15_q12_q27	1011001100010011000101001011110111000000000011011000010011110010
weakvar_q10_q39_q40_q15_q12_q27_q37	1011001100010011000101001001110111000000000011011000010011110010
weakvar_q10_q39_q40_q15_q12_q27_q37_q38	1011001100010011000101001101110111000000000011011000010011110010
weakvar_q10_q39_q40_q15_q12_q27_q38	1011001100010011000101001111110111000000000011011000010011110010
weakvar_q10_q39_q40_q15_q12_q37	1011001100010011000101001001110111001000000011011000010011110010
weakvar_q10_q39_q40_q15_q12_q37_q38	1011001100010011000101001101110111001000000011011000010011110010
weakvar_q10_q39_q40_q15_q12_q38	1011001100010011000101001111110111001000000011011000010011110010
weakvar_q10_q39_q40_q15_q27	1011001100010011000101001011110111000000000011011001010011110010
weakvar_q10_q39_q40_q15_q27_q37	1011001100010011000101001001110111000000000011011001010011110010
weakvar_q10_q39_q40_q15_q27_q37_q38	1011001100010011000101001101110111000000000011011001010011110010
weakvar_q10_q39_q40_q15_q27_q38	1011001100010011000101001111110111000000000011011001010011110010
weakvar_q10_q39_q40_q15_q37	1011001100010011000101001001110111001000000011011001010011110010
weakvar_q10_q39_q40_q15_q37_q38	1011001100010011000101001101110111001000000011011001010011110010
weakvar_q10_q39_q40_q15_q38	1011001100010011000101001111110111001000000011011001010011110010
weakvar_q10_q39_q40_q15_q42	1011001100010011000100001011110111001000000011011001010011110010
weakvar_q10_q39_q40_q15_q42_q12	1011001100010011000100001011110111001000000011011000010011110010
weakvar_q10_q39_q40_q15_q42_q12_q27	1011001100010011000100001011110111000000000011011000010011110010
weakvar_q10_q39_q40_q15_q42_q12_q27_q37	1011001100010011000100001001110111000000000011011000010011110010
weakvar_q10_q39_q40_q15_q42_q12_q27_q37_q38	1011001100010011000100001101110111000000000011011000010011110010
weakvar_q10_q39_q40_q15_q42_q12_q27_q38	1011001100010011000100001111110111000000000011011000010011110010
weakvar_q10_q39_q40_q15_q42_q12_q37	1011001100010011000100001001110111001000000011011000010011110010
weakvar_q10_q39_q40_q15_q42_q12_q37_q38	1011001100010011000100001101110111001000000011011000010011110010
weakvar_q10_q39_q40_q15_q42_q12_q38	1011001100010011000100001111110111001000000011011000010011110010
weakvar_q10_q39_q40_q15_q42_q27	1011001100010011000100001011110111000000000011011001010011110010
weakvar_q10_q39_q40_q15_q42_q27_q37	1011001100010011000100001001110111000000000011011001010011110010
weakvar_q10_q39_q40_q15_q42_q27_q37_q38	1011001100010011000100001101110111000000000011011001010011110010
weakvar_q10_q39_q40_q15_q42_q27_q38	1011001100010011000100001111110111000000000011011001010011110010
weakvar_q10_q39_q40_q15_q42_q37	1011001100010011000100001001110111001000000011011001010011110010
weakvar_q10_q39_q40_q15_q42_q37_q38	1011001100010011000100001101110111001000000011011001010011110010
weakvar_q10_q39_q40_q15_q42_q38	1011001100010011000100001111110111001000000011011001010011110010
weakvar_q10_q39_q40_q27	1011001100010011000101001011110111000000000011010001010011110010
weakvar_q10_q39_q40_q27_q37	1011001100010011000101001001110111000000000011010001010011110010
weakvar_q10_q39_q40_q27_q37_q38	1011001100010011000101001101110111000000000011010001010011110010
weakvar_q10_q39_q40_q27_q38	1011001100010011000101001111110111000000000011010001010011110010
weakvar_q10_q39_q40_q36	1011001100010011000101001010110111001000000011010001010011110010
weakvar_q10_q39_q40_q36_q12	1011001100010011000101001010110111001000000011010000010011110010
weakvar_q10_q39_q40_q36_q12_q27	1011001100010011000101001010110111000000000011010000010011110010
weakvar_q10_q39_q40_q36_q12_q27_q37	1011001100010011000101001000110111000000000011010000010011110010
weakvar_q10_q39_q40_q36_q12_q27_q37_q38	1011001100010011000101001100110111000000000011010000010011110010
weakvar_q10_q39_q40_q36_q12_q27_q38	1011001100010011000101001110110111000000000011010000010011110010
weakvar_q10_q39_q40_q36_q12_q37	1011001100010011000101001000110111001000000011010000010011110010
weakvar_q10_q39_q40_q36_q12_q37_q38	1011001100010011000101001100110111001000000011010000010011110010
weakvar_q10_q39_q40_q36_q12_q38	1011001100010011000101001110110111001000000011010000010011110010
weakvar_q10_q39_q40_q36_q15	1011001100010011000101001010110111001000000011011001010011110010
weakvar_q10_q39_q40_q36_q15_q12	1011001100010011000101001010110111001000000011011000010011110010
weakvar_q10_q39_q40_q36_q15_q12_q27	1011001100010011000101001010110111000000000011011000010011110010
weakvar_q10_q39_q40_q36_q15_q12_q27_q37	1011001100010011000101001000110111000000000011011000010011110010
weakvar_q10_q39_q40_q36_q15_q12_q27_q37_q38	1011001100010011000101001100110111000000000011011000010011110010
weakvar_q10_q39_q40_q36_q15_q12_q27_q38	1011001100010011000101001110110111000000000011011000010011110010
weakvar_q10_q39_q40_q36_q15_q12_q37	1011001100010011000101001000110111001000000011011000010011110010
weakvar_q10_q39_q40_q36_q15_q12_q37_q38	1011001100010011000101001100110111001000000011011000010011110010
weakvar_q10_q39_q40_q36_q15_q12_q38	1011001100010011000101001110110111001000000011011000010011110010
weakvar_q10_q39_q40_q36_q15_q27	1011001100010011000101001010110111000000000011011001010011110010
weakvar_q10_q39_q40_q36_q15_q27_q37	1011001100010011000101001000110111000000000011011001010011110010
weakvar_q10_q39_q40_q36_q15_q27_q37_q38	1011001100010011000101001100110111000000000011011001010011110010
weakvar_q10_q39_q40_q36_q15_q27_q38	1011001100010011000101001110110111000000000011011001010011110010
weakvar_q10_q39_q40_q36_q15_q37	1011001100010011000101001000110111001000000011011001010011110010
weakvar_q10_q39_q40_q36_q15_q37_q38	1011001100010011000101001100110111001000000011011001010011110010
weakvar_q10_q39_q40_q36_q15_q38	1011001100010011000101001110110111001000000011011001010011110010
weakvar_q10_q39_q40_q36_q15_q42	1011001100010011000100001010110111001000000011011001010011110010
weakvar_q10_q39_q40_q36_q15_q42_q12	1011001100010011000100001010110111001000000011011000010011110010
weakvar_q10_q39_q40_q36_q15_q42_q12_q27	1011001100010011000100001010110111000000000011011000010011110010
weakvar_q10_q39_q40_q36_q15_q42_q12_q27_q37	1011001100010011000100001000110111000000000011011000010011110010
weakvar_q10_q39_q40_q36_q15_q42_q12_q27_q37_q38	1011001100010011000100001100110111000000000011011000010011110010
weakvar_q10_q39_q40_q36_q15_q42_q12_q27_q38	1011001100010011000100001110110111000000000011011000010011110010
weakvar_q10_q39_q40_q36_q15_q42_q12_q37	1011001100010011000100001000110111001000000011011000010011110010
weakvar_q10_q39_q40_q36_q15_q42_q12_q37_q38	1011001100010011000100001100110111001000000011011000010011110010
weakvar_q10_q39_q40_q36_q15_q42_q12_q38	1011001100010011000100001110110111001000000011011000010011110010
weakvar_q10_q39_q40_q36_q15_q42_q27	1011001100010011000100001010110111000000000011011001010011110010
weakvar_q10_q39_q40_q36_q15_q42_q27_q37	1011001100010011000100001000110111000000000011011001010011110010
weakvar_q10_q39_q40_q36_q15_q42_q27_q37_q38	1011001100010011000100001100110111000000000011011001010011110010
weakvar_q10_q39_q40_q36_q15_q42_q27_q38	1011001100010011000100001110110111000000000011011001010011110010
weakvar_q10_q39_q40_q36_q15_q42_q37	1011001100010011000100001000110111001000000011011001010011110010
weakvar_q10_q39_q40_q36_q15_q42_q37_q38	1011001100010011000100001100110111001000000011011001010011110010
weakvar_q10_q39_q40_q36_q15_q42_q38	1011001100010011000100001110110111001000000011011001010011110010
weakvar_q10_q39_q40_q36_q27	1011001100010011000101001010110111000000000011010001010011110010
